file,start_time,end_time,confidence,scientific_name,primary_label
H65_20230516_073500.ogg,9.0,12.0,0.8578342199325562,Columbina talpacoti,rugdov
H65_20230516_073500.ogg,12.0,15.0,0.31707510352134705,Sporophila funerea,tbsfin1
H65_20230516_073500.ogg,15.0,18.0,0.12774403393268585,Columbina talpacoti,rugdov
H65_20230516_073500.ogg,18.0,21.0,0.9367767572402954,Columbina talpacoti,rugdov
H65_20230516_073500.ogg,18.0,21.0,0.10328434407711029,Sporophila funerea,tbsfin1
H65_20230516_073500.ogg,21.0,24.0,0.8820797204971313,Columbina talpacoti,rugdov
H65_20230516_073500.ogg,24.0,27.0,0.9267783164978027,Columbina talpacoti,rugdov
H65_20230516_073500.ogg,33.0,36.0,0.4797184467315674,Columbina talpacoti,rugdov
H65_20230516_073500.ogg,33.0,36.0,0.11465932428836823,Sporophila funerea,tbsfin1
H65_20230516_073500.ogg,36.0,39.0,0.7932682037353516,Columbina talpacoti,rugdov
H65_20230516_073500.ogg,39.0,42.0,0.7526669502258301,Columbina talpacoti,rugdov
H65_20230516_073500.ogg,42.0,45.0,0.11655648052692413,Columbina talpacoti,rugdov
H65_20230516_073500.ogg,48.0,51.0,0.8358294367790222,Columbina talpacoti,rugdov
H65_20230516_073500.ogg,51.0,54.0,0.8204351663589478,Columbina talpacoti,rugdov
H65_20230516_073500.ogg,54.0,57.0,0.9145663976669312,Columbina talpacoti,rugdov
H65_20230516_073500.ogg,57.0,60.0,0.7484815120697021,Columbina talpacoti,rugdov
H02_20230501_142500.ogg,3.0,6.0,0.13273511826992035,Brotogeris jugularis,orcpar
H02_20230501_142500.ogg,6.0,9.0,0.5188559889793396,Volatinia jacarina,blbgra1
H94_20230429_215500.ogg,24.0,27.0,0.16760021448135376,Megascops choliba,trsowl
H94_20230429_215500.ogg,27.0,30.0,0.12232255935668945,Megascops choliba,trsowl
H94_20230429_215500.ogg,36.0,39.0,0.10886270552873611,Megascops choliba,trsowl
H94_20230429_215500.ogg,39.0,42.0,0.1296190321445465,Megascops choliba,trsowl
H94_20230429_215500.ogg,42.0,45.0,0.13511867821216583,Megascops choliba,trsowl
H94_20230429_215500.ogg,57.0,60.0,0.12251260876655579,Megascops choliba,trsowl
H83_20230501_104000.ogg,0.0,3.0,0.2045438438653946,Sporophila minuta,rubsee1
H02_20230509_020000.ogg,33.0,36.0,0.1516392081975937,Megascops choliba,trsowl
H08_20230427_163000.ogg,9.0,12.0,0.13217756152153015,Myiodynastes maculatus,strfly1
H08_20230427_163000.ogg,24.0,27.0,0.1341693103313446,Manacus manacus,whbman1
H16_20230419_114500.ogg,0.0,3.0,0.3290344476699829,Todirostrum cinereum,cotfly1
H16_20230419_114500.ogg,6.0,9.0,0.2932646870613098,Todirostrum cinereum,cotfly1
H16_20230419_114500.ogg,6.0,9.0,0.10901027172803879,Tyrannus melancholicus,trokin
H16_20230419_114500.ogg,9.0,12.0,0.24229204654693604,Thraupis palmarum,paltan1
H16_20230419_114500.ogg,18.0,21.0,0.9137985110282898,Todirostrum cinereum,cotfly1
H16_20230419_114500.ogg,21.0,24.0,0.5671098828315735,Todirostrum cinereum,cotfly1
H16_20230419_114500.ogg,24.0,27.0,0.16792862117290497,Tyrannus melancholicus,trokin
H99_20230519_152000.ogg,15.0,18.0,0.1911924034357071,Xiphorhynchus susurrans,cocwoo1
H99_20230519_152000.ogg,27.0,30.0,0.14952971041202545,Xiphorhynchus susurrans,cocwoo1
H99_20230519_152000.ogg,39.0,42.0,0.13803181052207947,Xiphorhynchus susurrans,cocwoo1
H30_20230515_130500.ogg,3.0,6.0,0.9984989166259766,Volatinia jacarina,blbgra1
H30_20230515_130500.ogg,6.0,9.0,0.13039825856685638,Leptotila verreauxi,whtdov
H30_20230515_130500.ogg,9.0,12.0,0.9887346625328064,Volatinia jacarina,blbgra1
H30_20230515_130500.ogg,15.0,18.0,0.993273138999939,Volatinia jacarina,blbgra1
H30_20230515_130500.ogg,18.0,21.0,0.20408287644386292,Patagioenas cayennensis,pavpig2
H30_20230515_130500.ogg,21.0,24.0,0.9939283132553101,Volatinia jacarina,blbgra1
H30_20230515_130500.ogg,24.0,27.0,0.9543418884277344,Volatinia jacarina,blbgra1
H30_20230515_130500.ogg,27.0,30.0,0.9888646602630615,Volatinia jacarina,blbgra1
H30_20230515_130500.ogg,30.0,33.0,0.9737282991409302,Volatinia jacarina,blbgra1
H30_20230515_130500.ogg,36.0,39.0,0.9823845028877258,Volatinia jacarina,blbgra1
H30_20230515_130500.ogg,42.0,45.0,0.9920578598976135,Volatinia jacarina,blbgra1
H30_20230515_130500.ogg,48.0,51.0,0.9940100908279419,Volatinia jacarina,blbgra1
H30_20230515_130500.ogg,54.0,57.0,0.9760594367980957,Volatinia jacarina,blbgra1
H30_20230515_130500.ogg,57.0,60.0,0.10873308777809143,Columbina talpacoti,rugdov
H91_20230429_040500.ogg,57.0,60.0,0.10534345358610153,Pulsatrix perspicillata,speowl1
H26_20230425_213500.ogg,0.0,3.0,0.13643337786197662,Nyctidromus albicollis,compau
H26_20230425_213500.ogg,30.0,33.0,0.13931626081466675,Nyctidromus albicollis,compau
H26_20230425_213500.ogg,30.0,33.0,0.13251402974128723,Asio clamator,strowl1
H26_20230425_213500.ogg,39.0,42.0,0.10568543523550034,Nyctidromus albicollis,compau
H22_20230516_034500.ogg,0.0,3.0,0.10655946284532547,Pulsatrix perspicillata,speowl1
H22_20230516_034500.ogg,3.0,6.0,0.10645738989114761,Pulsatrix perspicillata,speowl1
H22_20230516_034500.ogg,54.0,57.0,0.10629581660032272,Pulsatrix perspicillata,speowl1
H06_20230423_144500.ogg,0.0,3.0,0.32968759536743164,Leptotila verreauxi,whtdov
H06_20230423_144500.ogg,3.0,6.0,0.9135255217552185,Legatus leucophaius,pirfly1
H06_20230423_144500.ogg,9.0,12.0,0.731899082660675,Leptotila verreauxi,whtdov
H06_20230423_144500.ogg,12.0,15.0,0.5693097114562988,Legatus leucophaius,pirfly1
H06_20230423_144500.ogg,15.0,18.0,0.7317200303077698,Legatus leucophaius,pirfly1
H06_20230423_144500.ogg,21.0,24.0,0.34906676411628723,Legatus leucophaius,pirfly1
H06_20230423_144500.ogg,24.0,27.0,0.11211054772138596,Leptotila verreauxi,whtdov
H06_20230423_144500.ogg,30.0,33.0,0.4755207300186157,Leptotila verreauxi,whtdov
H06_20230423_144500.ogg,33.0,36.0,0.9225547909736633,Legatus leucophaius,pirfly1
H06_20230423_144500.ogg,39.0,42.0,0.8208751082420349,Legatus leucophaius,pirfly1
H06_20230423_144500.ogg,39.0,42.0,0.13466519117355347,Leptotila verreauxi,whtdov
H06_20230423_144500.ogg,42.0,45.0,0.36417901515960693,Leptotila verreauxi,whtdov
H06_20230423_144500.ogg,48.0,51.0,0.9216174483299255,Legatus leucophaius,pirfly1
H06_20230423_144500.ogg,54.0,57.0,0.789635419845581,Legatus leucophaius,pirfly1
H06_20230423_144500.ogg,54.0,57.0,0.1255856156349182,Leptotila verreauxi,whtdov
H16_20230520_062500.ogg,0.0,3.0,0.863205075263977,Amazona ochrocephala,ywcpar
H16_20230520_062500.ogg,3.0,6.0,0.19252647459506989,Saltator olivascens,grasal4
H16_20230520_062500.ogg,6.0,9.0,0.33087775111198425,Campylorhynchus griseus,bicwre1
H16_20230520_062500.ogg,12.0,15.0,0.1542055308818817,Campylorhynchus griseus,bicwre1
H16_20230520_062500.ogg,18.0,21.0,0.3370932340621948,Todirostrum cinereum,cotfly1
H16_20230520_062500.ogg,21.0,24.0,0.1892632246017456,Amazona ochrocephala,ywcpar
H16_20230520_062500.ogg,24.0,27.0,0.7740340828895569,Amazona ochrocephala,ywcpar
H16_20230520_062500.ogg,27.0,30.0,0.2901783287525177,Amazona ochrocephala,ywcpar
H16_20230520_062500.ogg,30.0,33.0,0.3019023835659027,Amazona ochrocephala,ywcpar
H16_20230520_062500.ogg,33.0,36.0,0.5117310285568237,Amazona ochrocephala,ywcpar
H16_20230520_062500.ogg,36.0,39.0,0.12257096916437149,Amazona ochrocephala,ywcpar
H16_20230520_062500.ogg,39.0,42.0,0.5822633504867554,Amazona ochrocephala,ywcpar
H16_20230520_062500.ogg,42.0,45.0,0.2650420665740967,Amazona ochrocephala,ywcpar
H16_20230520_062500.ogg,45.0,48.0,0.22371582686901093,Amazona ochrocephala,ywcpar
H16_20230520_062500.ogg,48.0,51.0,0.1491108387708664,Amazona ochrocephala,ywcpar
H16_20230520_062500.ogg,51.0,54.0,0.20730797946453094,Amazona ochrocephala,ywcpar
H8920_20230507_031500.ogg,0.0,3.0,0.2029307782649994,Pulsatrix perspicillata,speowl1
H8920_20230507_031500.ogg,3.0,6.0,0.269002765417099,Pulsatrix perspicillata,speowl1
H8920_20230507_031500.ogg,6.0,9.0,0.18252967298030853,Pulsatrix perspicillata,speowl1
H8920_20230507_031500.ogg,9.0,12.0,0.2412165403366089,Pulsatrix perspicillata,speowl1
H8920_20230507_031500.ogg,12.0,15.0,0.15711374580860138,Pulsatrix perspicillata,speowl1
H8920_20230507_031500.ogg,15.0,18.0,0.19045859575271606,Pulsatrix perspicillata,speowl1
H8920_20230507_031500.ogg,18.0,21.0,0.22264911234378815,Pulsatrix perspicillata,speowl1
H8920_20230507_031500.ogg,21.0,24.0,0.24510489404201508,Pulsatrix perspicillata,speowl1
H8920_20230507_031500.ogg,24.0,27.0,0.14205285906791687,Pulsatrix perspicillata,speowl1
H8920_20230507_031500.ogg,27.0,30.0,0.16459769010543823,Pulsatrix perspicillata,speowl1
H8920_20230507_031500.ogg,30.0,33.0,0.17827987670898438,Pulsatrix perspicillata,speowl1
H8920_20230507_031500.ogg,33.0,36.0,0.2300168126821518,Pulsatrix perspicillata,speowl1
H8920_20230507_031500.ogg,36.0,39.0,0.20238108932971954,Pulsatrix perspicillata,speowl1
H8920_20230507_031500.ogg,39.0,42.0,0.15293779969215393,Pulsatrix perspicillata,speowl1
H8920_20230507_031500.ogg,42.0,45.0,0.20099283754825592,Pulsatrix perspicillata,speowl1
H8920_20230507_031500.ogg,45.0,48.0,0.14607271552085876,Pulsatrix perspicillata,speowl1
H8920_20230507_031500.ogg,48.0,51.0,0.15479815006256104,Pulsatrix perspicillata,speowl1
H8920_20230507_031500.ogg,51.0,54.0,0.18492116034030914,Pulsatrix perspicillata,speowl1
H8920_20230507_031500.ogg,54.0,57.0,0.1440160870552063,Pulsatrix perspicillata,speowl1
H8920_20230507_031500.ogg,57.0,60.0,0.2087661772966385,Pulsatrix perspicillata,speowl1
H83_20230520_025000.ogg,12.0,15.0,0.10740026831626892,Nyctidromus albicollis,compau
H83_20230520_025000.ogg,15.0,18.0,0.13822494447231293,Nyctidromus albicollis,compau
H83_20230520_025000.ogg,24.0,27.0,0.10131670534610748,Pulsatrix perspicillata,speowl1
H83_20230520_025000.ogg,33.0,36.0,0.10716883838176727,Pulsatrix perspicillata,speowl1
H83_20230520_025000.ogg,45.0,48.0,0.10110370069742203,Pulsatrix perspicillata,speowl1
H83_20230520_025000.ogg,51.0,54.0,0.10980529338121414,Pulsatrix perspicillata,speowl1
H83_20230520_025000.ogg,57.0,60.0,0.11351536959409714,Pulsatrix perspicillata,speowl1
H20_20230508_010500.ogg,9.0,12.0,0.12935340404510498,Pulsatrix perspicillata,speowl1
H20_20230508_010500.ogg,12.0,15.0,0.1137542873620987,Pulsatrix perspicillata,speowl1
H20_20230508_010500.ogg,15.0,18.0,0.13411134481430054,Pulsatrix perspicillata,speowl1
H20_20230508_010500.ogg,36.0,39.0,0.1113474890589714,Pulsatrix perspicillata,speowl1
H20_20230508_010500.ogg,48.0,51.0,0.1124381572008133,Pulsatrix perspicillata,speowl1
H20_20230508_010500.ogg,51.0,54.0,0.1044134572148323,Pulsatrix perspicillata,speowl1
H20_20230508_010500.ogg,57.0,60.0,0.115830197930336,Pulsatrix perspicillata,speowl1
H21_20230514_141000.ogg,12.0,15.0,0.13924314081668854,Xiphorhynchus susurrans,cocwoo1
H21_20230514_141000.ogg,39.0,42.0,0.4513545334339142,Leptotila verreauxi,whtdov
H21_20230514_141000.ogg,42.0,45.0,0.1126825213432312,Xiphorhynchus susurrans,cocwoo1
H21_20230514_141000.ogg,51.0,54.0,0.13213685154914856,Leptotila verreauxi,whtdov
H16_20230510_142000.ogg,0.0,3.0,0.9139990210533142,Tapera naevia,strcuc1
H16_20230510_142000.ogg,6.0,9.0,0.6426321864128113,Tapera naevia,strcuc1
H16_20230510_142000.ogg,9.0,12.0,0.36294811964035034,Tapera naevia,strcuc1
H16_20230510_142000.ogg,9.0,12.0,0.2668139636516571,Crotophaga major,greani1
H16_20230510_142000.ogg,15.0,18.0,0.6606174111366272,Tapera naevia,strcuc1
H16_20230510_142000.ogg,18.0,21.0,0.1330578774213791,Todirostrum cinereum,cotfly1
H16_20230510_142000.ogg,21.0,24.0,0.7203649878501892,Todirostrum cinereum,cotfly1
H16_20230510_142000.ogg,21.0,24.0,0.7069714665412903,Tapera naevia,strcuc1
H16_20230510_142000.ogg,24.0,27.0,0.9618838429450989,Todirostrum cinereum,cotfly1
H16_20230510_142000.ogg,27.0,30.0,0.6496765613555908,Todirostrum cinereum,cotfly1
H16_20230510_142000.ogg,33.0,36.0,0.7093186378479004,Tapera naevia,strcuc1
H16_20230510_142000.ogg,36.0,39.0,0.6468985676765442,Tapera naevia,strcuc1
H16_20230510_142000.ogg,39.0,42.0,0.1818065345287323,Tapera naevia,strcuc1
H16_20230510_142000.ogg,42.0,45.0,0.5645792484283447,Tapera naevia,strcuc1
H16_20230510_142000.ogg,45.0,48.0,0.6040493249893188,Tapera naevia,strcuc1
H16_20230510_142000.ogg,51.0,54.0,0.9560898542404175,Tapera naevia,strcuc1
H16_20230510_142000.ogg,54.0,57.0,0.6710684299468994,Tapera naevia,strcuc1
H16_20230510_142000.ogg,57.0,60.0,0.24298730492591858,Tapera naevia,strcuc1
H14_20230504_185000.ogg,42.0,45.0,0.11673092097043991,Tachybaptus dominicus,leagre
H73_20230423_210000.ogg,6.0,9.0,0.11624707281589508,Pulsatrix perspicillata,speowl1
H73_20230423_210000.ogg,39.0,42.0,0.10275911539793015,Pulsatrix perspicillata,speowl1
H73_20230423_210000.ogg,45.0,48.0,0.19634340703487396,Pulsatrix perspicillata,speowl1
H73_20230423_210000.ogg,48.0,51.0,0.11409950256347656,Pulsatrix perspicillata,speowl1
H28_20230521_123500.ogg,42.0,45.0,0.20558616518974304,Melanerpes rubricapillus,recwoo1
H02_20230518_020000.ogg,42.0,45.0,0.11479900777339935,Megascops choliba,trsowl
H09_20230427_140000.ogg,30.0,33.0,0.527607798576355,Tapera naevia,strcuc1
H09_20230427_140000.ogg,51.0,54.0,0.1338350921869278,Sporophila funerea,tbsfin1
H84_20230426_235000.ogg,3.0,6.0,0.10543884336948395,Pulsatrix perspicillata,speowl1
H84_20230426_235000.ogg,24.0,27.0,0.10765484720468521,Pulsatrix perspicillata,speowl1
H26_20230509_010500.ogg,0.0,3.0,0.28752997517585754,Chauna chavaria,norscr1
H26_20230509_010500.ogg,3.0,6.0,0.3161211907863617,Chauna chavaria,norscr1
H26_20230509_010500.ogg,3.0,6.0,0.11125071346759796,Donacobius atricapilla,bkcdon
H26_20230509_010500.ogg,3.0,6.0,0.10639006644487381,Porphyrio martinica,purgal2
H26_20230509_010500.ogg,6.0,9.0,0.33104732632637024,Chauna chavaria,norscr1
H26_20230509_010500.ogg,9.0,12.0,0.2782681882381439,Chauna chavaria,norscr1
H26_20230509_010500.ogg,12.0,15.0,0.12791281938552856,Chauna chavaria,norscr1
H26_20230509_010500.ogg,18.0,21.0,0.30602309107780457,Chauna chavaria,norscr1
H77_20230427_101500.ogg,9.0,12.0,0.10652173310518265,Tinamus major,gretin1
H77_20230427_101500.ogg,57.0,60.0,0.10698973387479782,Ara ararauna,baymac
H88_20230514_190000.ogg,27.0,30.0,0.11613299697637558,Pulsatrix perspicillata,speowl1
H88_20230514_190000.ogg,30.0,33.0,0.1680799126625061,Pulsatrix perspicillata,speowl1
H88_20230514_190000.ogg,33.0,36.0,0.1073332205414772,Pulsatrix perspicillata,speowl1
H88_20230514_190000.ogg,36.0,39.0,0.12330803275108337,Pulsatrix perspicillata,speowl1
H88_20230514_190000.ogg,45.0,48.0,0.11946463584899902,Pulsatrix perspicillata,speowl1
H30_20230521_073000.ogg,9.0,12.0,0.7879478931427002,Ortalis columbiana,colcha1
H30_20230521_073000.ogg,12.0,15.0,0.37358003854751587,Ortalis columbiana,colcha1
H30_20230521_073000.ogg,21.0,24.0,0.11323252320289612,Ortalis columbiana,colcha1
H30_20230521_073000.ogg,24.0,27.0,0.33566296100616455,Volatinia jacarina,blbgra1
H30_20230521_073000.ogg,33.0,36.0,0.3038899600505829,Volatinia jacarina,blbgra1
H30_20230521_073000.ogg,39.0,42.0,0.12593288719654083,Volatinia jacarina,blbgra1
H30_20230521_073000.ogg,42.0,45.0,0.6928688287734985,Ortalis columbiana,colcha1
H30_20230521_073000.ogg,48.0,51.0,0.16677238047122955,Volatinia jacarina,blbgra1
H30_20230521_073000.ogg,57.0,60.0,0.10611455887556076,Columbina talpacoti,rugdov
H77_20230507_093500.ogg,9.0,12.0,0.1389712691307068,Manacus manacus,whbman1
O203_20230506_230000.ogg,51.0,54.0,0.10920518636703491,Megascops choliba,trsowl
H92_20230520_070500.ogg,39.0,42.0,0.10146808624267578,Henicorhina leucosticta,wbwwre1
H92_20230520_070500.ogg,45.0,48.0,0.10325367748737335,Henicorhina leucosticta,wbwwre1
H18_20230507_192500.ogg,0.0,3.0,0.2963446378707886,Pulsatrix perspicillata,speowl1
H18_20230507_192500.ogg,3.0,6.0,0.3838540315628052,Pulsatrix perspicillata,speowl1
H18_20230507_192500.ogg,12.0,15.0,0.6092586517333984,Pulsatrix perspicillata,speowl1
H18_20230507_192500.ogg,15.0,18.0,0.5187976360321045,Pulsatrix perspicillata,speowl1
H18_20230507_192500.ogg,24.0,27.0,0.12637293338775635,Pulsatrix perspicillata,speowl1
H18_20230507_192500.ogg,48.0,51.0,0.10306750982999802,Pulsatrix perspicillata,speowl1
H18_20230507_192500.ogg,57.0,60.0,0.1412210464477539,Pulsatrix perspicillata,speowl1
H95_20230429_230500.ogg,3.0,6.0,0.1057368665933609,Megascops choliba,trsowl
H95_20230429_230500.ogg,30.0,33.0,0.13108080625534058,Nyctibius griseus,compot1
H19_20230425_114000.ogg,9.0,12.0,0.2996310591697693,Ceratopipra erythrocephala,gohman1
H19_20230425_114000.ogg,33.0,36.0,0.28381627798080444,Ceratopipra erythrocephala,gohman1
H19_20230425_114000.ogg,51.0,54.0,0.44655734300613403,Ceratopipra erythrocephala,gohman1
H99_20230503_053000.ogg,12.0,15.0,0.21640819311141968,Ortalis columbiana,colcha1
H99_20230503_053000.ogg,18.0,21.0,0.16838271915912628,Ortalis columbiana,colcha1
H99_20230503_053000.ogg,21.0,24.0,0.3619994819164276,Ortalis columbiana,colcha1
H99_20230503_053000.ogg,24.0,27.0,0.12245754152536392,Ortalis columbiana,colcha1
H99_20230503_053000.ogg,27.0,30.0,0.5975939631462097,Ortalis columbiana,colcha1
H99_20230503_053000.ogg,30.0,33.0,0.8138323426246643,Ortalis columbiana,colcha1
H99_20230503_053000.ogg,39.0,42.0,0.18642860651016235,Ortalis columbiana,colcha1
H22_20230512_045500.ogg,42.0,45.0,0.2556822597980499,Donacobius atricapilla,bkcdon
H22_20230512_045500.ogg,48.0,51.0,0.11107395589351654,Donacobius atricapilla,bkcdon
H22_20230512_045500.ogg,54.0,57.0,0.2552104592323303,Donacobius atricapilla,bkcdon
H94_20230429_230000.ogg,18.0,21.0,0.1323753297328949,Megascops choliba,trsowl
H94_20230429_230000.ogg,57.0,60.0,0.13133658468723297,Megascops choliba,trsowl
H71_20230426_095500.ogg,12.0,15.0,0.2894507348537445,Thraupis episcopus,bugtan
H71_20230426_095500.ogg,21.0,24.0,0.14114239811897278,Thraupis episcopus,bugtan
H71_20230426_095500.ogg,27.0,30.0,0.12313875555992126,Thraupis episcopus,bugtan
H71_20230426_095500.ogg,30.0,33.0,0.44377660751342773,Thraupis episcopus,bugtan
H71_20230426_095500.ogg,30.0,33.0,0.10828620940446854,Thraupis palmarum,paltan1
H71_20230426_095500.ogg,33.0,36.0,0.2660243511199951,Thraupis episcopus,bugtan
H98_20230501_143000.ogg,3.0,6.0,0.1189117282629013,Pachyramphus cinnamomeus,cinbec1
H98_20230501_143000.ogg,15.0,18.0,0.1751806139945984,Pachyramphus cinnamomeus,cinbec1
H65_20230503_203500.ogg,3.0,6.0,0.12021289765834808,Megascops choliba,trsowl
H65_20230503_203500.ogg,9.0,12.0,0.10260545462369919,Megascops choliba,trsowl
H65_20230503_203500.ogg,12.0,15.0,0.10690516233444214,Megascops choliba,trsowl
H65_20230503_203500.ogg,21.0,24.0,0.12691712379455566,Megascops choliba,trsowl
H65_20230503_203500.ogg,24.0,27.0,0.20799270272254944,Megascops choliba,trsowl
H65_20230503_203500.ogg,30.0,33.0,0.12082143127918243,Megascops choliba,trsowl
H65_20230503_203500.ogg,51.0,54.0,0.14178980886936188,Megascops choliba,trsowl
H65_20230503_203500.ogg,54.0,57.0,0.15772175788879395,Megascops choliba,trsowl
H65_20230503_203500.ogg,57.0,60.0,0.15212121605873108,Megascops choliba,trsowl
H02_20230504_051500.ogg,0.0,3.0,0.5073275566101074,Megarynchus pitangua,bobfly1
H02_20230504_051500.ogg,3.0,6.0,0.9021815061569214,Megarynchus pitangua,bobfly1
H02_20230504_051500.ogg,6.0,9.0,0.8021329045295715,Megarynchus pitangua,bobfly1
H02_20230504_051500.ogg,9.0,12.0,0.2652598023414612,Megarynchus pitangua,bobfly1
H02_20230504_051500.ogg,12.0,15.0,0.1545182764530182,Megarynchus pitangua,bobfly1
H02_20230504_051500.ogg,15.0,18.0,0.3850862383842468,Megarynchus pitangua,bobfly1
H02_20230504_051500.ogg,18.0,21.0,0.5557394623756409,Megarynchus pitangua,bobfly1
H02_20230504_051500.ogg,21.0,24.0,0.46200335025787354,Megarynchus pitangua,bobfly1
H02_20230504_051500.ogg,24.0,27.0,0.37079164385795593,Megarynchus pitangua,bobfly1
H02_20230504_051500.ogg,30.0,33.0,0.17470785975456238,Megarynchus pitangua,bobfly1
H02_20230504_051500.ogg,33.0,36.0,0.7872051000595093,Megarynchus pitangua,bobfly1
H02_20230504_051500.ogg,45.0,48.0,0.12368451058864594,Megarynchus pitangua,bobfly1
H02_20230504_051500.ogg,48.0,51.0,0.40411606431007385,Megarynchus pitangua,bobfly1
H79_20230513_213000.ogg,0.0,3.0,0.27847257256507874,Nyctidromus albicollis,compau
H79_20230513_213000.ogg,0.0,3.0,0.11907881498336792,Asio clamator,strowl1
H79_20230513_213000.ogg,3.0,6.0,0.26514580845832825,Nyctidromus albicollis,compau
H79_20230513_213000.ogg,6.0,9.0,0.12826712429523468,Nyctidromus albicollis,compau
H79_20230513_213000.ogg,9.0,12.0,0.22664597630500793,Nyctidromus albicollis,compau
H79_20230513_213000.ogg,12.0,15.0,0.231830894947052,Nyctidromus albicollis,compau
H79_20230513_213000.ogg,18.0,21.0,0.13200309872627258,Nyctidromus albicollis,compau
H79_20230513_213000.ogg,21.0,24.0,0.12927070260047913,Asio clamator,strowl1
H79_20230513_213000.ogg,24.0,27.0,0.2555049657821655,Asio clamator,strowl1
H79_20230513_213000.ogg,24.0,27.0,0.1501263827085495,Nyctidromus albicollis,compau
H79_20230513_213000.ogg,27.0,30.0,0.16723275184631348,Nyctidromus albicollis,compau
H79_20230513_213000.ogg,27.0,30.0,0.1259770393371582,Asio clamator,strowl1
H79_20230513_213000.ogg,27.0,30.0,0.1217932179570198,Nyctibius griseus,compot1
H79_20230513_213000.ogg,30.0,33.0,0.17558293044567108,Nyctidromus albicollis,compau
H79_20230513_213000.ogg,30.0,33.0,0.12000031769275665,Asio clamator,strowl1
H79_20230513_213000.ogg,33.0,36.0,0.12304484844207764,Nyctibius griseus,compot1
H79_20230513_213000.ogg,33.0,36.0,0.11755157262086868,Nyctidromus albicollis,compau
